gene_name,pval
PPID,0.010217138163123762
ANAPC1,0.010261341334503446
RPS9,0.010541354984320284
UHMK1,0.010583540038671612
AC018816.3,0.010670429345715294
RPL7P9,0.010839472863648666
ENOPH1,0.010974984347544311
TTC39C,0.010996288609264231
UFL1,0.011083856534134982
SNHG5,0.011425167850679263
RP11-543P15.1,0.011649810144738773
RPN1,0.01168923383004763
PIK3CD,0.011752610299039888
GLIPR2,0.012026548970406196
KATNA1,0.012079158528818565
DNAJC9,0.012298159347042936
DHFR,0.012303217926848352
SNX10,0.01262855593851775
MRPS2,0.012668728452648262
HUWE1-1,0.012765739119953127
ABAT,0.012998267401725194
RPL32,0.013039060405451327
PELI1,0.013186132631805684
SNORA14,0.013252954728421806
BTBD1,0.013346225909793267
SMCO4,0.013353222423769353
SLC35F2,0.013555063029027049
PRKAA1,0.013788710381950092
IRF2,0.013832415840518609
WDR4,0.0138408109429768
POLR3K,0.013997649375675011
ORC4,0.01404461439923548
GPX7,0.014339353999117671
TXNL4B,0.014378579965362822
YIPF6,0.014415546907449997
NEDD8,0.014506813423447432
FANCL,0.014560214625476839
TRAF6,0.014791742969189503
PRKCD,0.014819318137493171
NAA40,0.014842008650788177
CBWD2,0.014857531120766055
NADSYN1,0.014892649981146597
SWSAP1,0.015088730768977885
POLR2J4-1,0.015223341604177825
EGLN1,0.015510187186787405
RP11-473M20.7,0.015533171613020067
LBR,0.015615048119088135
UROS,0.015647154031975877
MFSD9,0.015719825695511842
SLC39A13,0.015768449867163626
UBQLN2,0.015883947902107898
ZADH2,0.015888587213428073
AP5M1,0.015963791391349333
VEZT,0.016105496418427234
DHRSX,0.01610707235373173
ECSIT,0.01624389052895652
DNAJB1,0.016250825709403248
AP001816.1,0.016270334546555482
SUN2,0.016316952713390412
GPD1L,0.016585604810436593
ANP32E,0.016890277751369157
TOP1,0.016902120672691492
GORAB,0.01693561108033757
DXO,0.017025359455060333
ICAM2,0.017167347721026405
IDE,0.01721245634679294
TSPYL2-1,0.017254280413356242
SCLT1,0.01727180671843508
GPR89B,0.01728035721417325
GIMAP7,0.01747740330944217
KIF20B,0.0176605120097604
FUCA1,0.017747130154243534
HERC1,0.01811295845898533
TMEM14C,0.018319925312177576
SRFBP1,0.01864924405659492
ZNF18,0.019088907939539133
PIGT,0.019113791825508677
SIGMAR1,0.01929597553204151
DESI2,0.019402529071486173
ZYX,0.019698620878119345
ABHD10,0.019921783328546817
MRPL44,0.01993490343323936
HNRNPA0,0.01994254044784195
ELMSAN1,0.020115168938628764
RP11-452F19.3,0.020369597462975456
CD70,0.020373745329808915
VPS29,0.020457091304564096
HEXIM2,0.020720930536284685
NCOA4,0.020785560074490887
VTI1A,0.020912321988077357
LMBRD1,0.02093834797869676
CDC23,0.020947359242328916
APEH,0.02099123270407841
RP11-553L6.2,0.02110628409692421
CCDC90B,0.021121331217590203
LY9,0.021786149984751067
IKZF3,0.021801921370872435
TAF9,0.02181748859956678
SNORD59A,0.021856631694076943
NUP205,0.022108047902006774
GLRX2,0.022281907548085993
ANO6,0.022365876207566603
PLAGL1,0.02238239114013212
CHEK1,0.022577834985035312
CNOT11,0.022680350927289213
FBXW5,0.022728294923211288
RP11-489E7.4,0.023046314255855023
MR1,0.023087811444771865
FAM111A,0.023108142001605738
MIER1,0.023124873937064333
SNX6,0.023216241003714954
PFKL,0.023512452546915235
PER2,0.023551669284950342
CEP192,0.023762616073208197
TSEN54,0.023896003428048516
NCOA2,0.023995804684087543
DENND4A,0.024147342626524144
IMPAD1,0.024202523597949062
RPAP2,0.024293598930075395
MRPL28,0.024293697811213426
HDDC3,0.02446556041140158
AURKA,0.02465606420829539
IMPACT,0.024687119642455242
TPM1,0.024837070323385956
AP006621.5,0.024895506320525798
IFT80,0.025216941903626826
PLA2G12A,0.025260434365310076
GRIPAP1,0.025331446017454576
GATAD2B,0.025370753775181314
NFATC2IP,0.025398304630331492
FKBP1A,0.025568634437322678
CALCOCO2,0.02565698676315279
PDCD6IP,0.025724330097471413
DNAJC2,0.025801157519981775
ARL5A,0.0259337277221649
NUSAP1,0.0261373654435329
METTL2A,0.026287878164185027
ALKBH3,0.026302868510688394
STARD7,0.026315717572779073
PARPBP,0.026405873077277906
APBB1,0.026594185236420962
MFSD10,0.02662038351987093
RNASET2,0.026663627991583498
LAMP2,0.02679675327183249
SLC25A44,0.026821918557262025
C8orf33,0.026829810974017605
PYROXD1,0.02684693666817543
CCDC84,0.027109174379973133
TAF1C,0.027122940715606163
SLC9A8,0.027140144749714094
GPS1,0.02734610248266988
ZNF207,0.027458371595305286
ANKRD36C,0.02755597482176576
SMG1,0.027647158458086726
SDF2L1,0.02777052581465911
PGM1,0.02816015353512659
TNFSF8,0.028479930373479984
AAMDC,0.02848640827483459
MYO19,0.028746815446470318
INPP1,0.028750714565194773
ATL3,0.028857561555672307
CYB5A,0.02888245248644766
BIRC2,0.028952920151112588
DPH5,0.02903119210295251
RASSF1,0.029056383697596833
PHF6,0.02919334220015131
MAPK1IP1L,0.02928191075457461
MBNL3,0.029404999269438955
ABTB1,0.029652717142791208
SPTAN1,0.029816006197339297
SAP130,0.029958986274863136
PDE4D,0.029986785929449575
AQP3,0.029999256041984147
HSF2,0.03040708200701861
EEA1,0.030827015938192818
MFN1,0.030904450766793684
NDUFC2,0.030958902908730462
PAIP1,0.03106541752297095
AKAP9,0.03115202046510372
TTC7A,0.031179489371063494
CHCHD5,0.03122364358503949
COPRS,0.031227167831361414
ZNF701,0.03167894226252751
OXNAD1,0.03169381106417524
PIGF,0.03170885777241418
NGLY1,0.03176643994448809
PISD,0.031862497455065475
LRRC45,0.03199182496745927
DNMT3A,0.0321812162326864
ATP5EP2,0.032261339273955816
RALGDS,0.03233726306759324
PCBP1,0.03243500546714717
FAM105B,0.032766439053608744
ZNF672,0.03291617306309352
PPP1R11,0.03296934699023946
KDELC1,0.033184403927859735
NAGK,0.033218725686979804
NHP2,0.03328525748613673
MANF,0.033372617619378
RORA,0.03348722334310366
HSPH1,0.03353638659649593
ZNF28,0.03374243460360646
DHCR7,0.033796377429368425
PITHD1,0.03386428750424711
VILL,0.03395736749568825
ILF3,0.03399761351878102
TMEM107,0.03404416558416729
SNRPG,0.03407802148209077
HSDL1,0.03407843011048777
FCF1,0.0343930694082603
CPT1A,0.03447241310201077
ABHD17B,0.03450466768908791
MAP3K8,0.034928935240880116
COX7B-1,0.0349701176022785
RNF185,0.035565960391378035
PHIP,0.03573967484707263
RPUSD4,0.035922988400079854
CCDC58,0.03617100853426689
AEBP2,0.03632485181913889
GPATCH8,0.03652164320056359
PHB,0.036691660591352634
FUBP1,0.036718659534604924
KRAS,0.03693458955783961
RAB11A,0.03716519485471877
FEN1,0.03718865567212707
ATP5B,0.03734069305347936
YIPF1,0.037348334139409266
CASP4,0.03750962311329139
INTS12,0.03753094722679113
CDKN2A,0.037778491753485535
TOR1A,0.03780932335725883
VSIG10,0.03793227401502032
REV1,0.037988526391773775
XXbac-BPG299F13.17,0.03801335527220249
WIPF2,0.0380882885440319
SASS6,0.03813168924105782
OXA1L,0.038191292087957594
DIAPH2,0.038253272475295405
ZBTB40,0.03844630283813676
ZNF791,0.03850807821395414
GGA3,0.03852135178440766
PRKCB,0.03852383031000201
ZBED2,0.038737648120156475
MTMR4,0.038738922408460615
MYLPF,0.03891754740493323
CMTM7,0.039030190975699486
LSM4,0.03926914450962165
ELK4,0.03929586659317215
HSDL2,0.03951958372218046
RANBP3,0.03952237152365054
TMEM64,0.039535772991350464
NUP188,0.03961872147230136
TRIM52,0.03977751721242815
MGRN1,0.03979365374386862
MRPL55,0.0398259807855436
RP11-101E13.5,0.04003624384511186
KPNA2,0.04007151135835184
ZNF783,0.04020239065269681
TNF,0.040293636859783516
COX20P1,0.04052123182667114
ZMYM5,0.04054595537807658
RFC1,0.04063665275218593
SEC13,0.0410293216494083
C9orf66,0.04105492270869386
HSPA14,0.041089317058504604
USP1,0.04124343393545318
ANAPC4,0.04129105253159175
PAICS,0.04137255772937842
ACAD9,0.04145971051903095
TRAPPC4,0.04161311175767625
SNRPC,0.042087752253815246
SLC25A46,0.042172765346854275
IL10RA,0.04228329584677416
PHACTR2,0.04229170778168795
QTRT1,0.042304083617941614
FAM133B,0.042306413827153076
GPR137,0.04235027945657085
DDX1,0.04242944405669089
C19orf12,0.042468414514038925
NUDT15,0.0425655867232286
SSR3,0.04258384227112652
UBFD1,0.042648223565931065
EIF3E,0.04299663329596784
WNK1,0.0432164522894318
RP11-283I3.6,0.04360354170057508
FOCAD,0.04368907846966743
C11orf54,0.04377976193700125
SMG8,0.04380928413678123
ATP6V1A,0.04392869997068452
ADI1,0.044247950641568785
NDOR1,0.04428538465977244
PIP5K1A,0.044418031871904025
POT1,0.044595460502005496
MT-TR,0.04467234286349897
CDKN2B,0.04477422965900887
CD3G,0.04495574909417359
ANXA4,0.04500248307404709
TNFSF9,0.045159933000883674
ZBTB9,0.04523294195839761
NKTR,0.04528785695112454
LTN1,0.045316033489657445
MIR29A,0.045720826913201326
IDH1,0.04578942841021709
CERS5,0.04598913935133094
UBXN6,0.046009467081884484
PRPS2,0.04624333158485746
IL15RA,0.04626719592478221
ABCE1,0.04629655712609917
TMEM206,0.046479081691304304
LZIC,0.04647970763298498
TTPAL,0.04653128108898608
LEO1,0.04654672510175504
CIZ1,0.04658522510001468
FBXW11,0.04679831970130368
PPP2R5D,0.047024680898930145
RPUSD3,0.04735430124552747
PPP1CA,0.04738199208023852
DHX36,0.047444182771320405
TMEM205,0.047451411567542096
MTM1-1,0.04748493615444666
POLDIP2,0.04756927854682338
XPR1,0.04759232637172756
MLH3,0.04760697381180325
VTRNA1-1,0.047906420976096646
WDR44,0.04790834256717003
DYNLT1,0.04791301348246447
ZNF24,0.047918678395870495
MRPS17-1,0.04818236034873557
CD38,0.048241297901642916
IDH2,0.04841290577852204
DERA,0.04847980138545967
PHF7,0.048512807187392176
EDRF1,0.048626403643040134
ANTXR2,0.048769133238601256
CYB5R4,0.049622323827831674
RPA3-AS1,0.04963504226817682
DLG1,0.04966595181457031
NMT1,0.049923098416487115
SLAMF7,0.04992323285549211
SRPK2,0.05001957545573433
RP11-1079K10.3,0.05004435013123731
IREB2,0.05024672196399176
EDC4,0.050385654811005876
ARL6IP6,0.05074933404361582
CLDND1,0.05097215596307241
ZNF747,0.05098646716525138
SMAP1,0.05104307090286094
TESC,0.051085983035978555
TPD52,0.051105290777701956
LAMTOR3,0.051140597230580384
CHCHD4,0.051144597587381324
CAND1,0.05127935592895225
TBC1D31,0.051367078850169244
ZNF706,0.05137006855187522
MIR103A2,0.0513726247749913
RPL37,0.05141840382893406
UFM1,0.05147449072856074
PLSCR1,0.05164087334113172
RRP8,0.05175400489197214
RBM15B,0.05177843910952947
RP11-137L10.6,0.051803512456921726
LMBR1,0.05238728251086831
TOMM20,0.0524081012737402
DDA1,0.0524440353852382
AC069363.1,0.0524698451002434
TMUB1,0.052585975885417094
SMARCA4,0.052592137124742235
ZBTB7A,0.052723920319525115
PRKCA,0.05272753273812537
C6orf89,0.0530837420658061
ARL4A,0.053279466467376975
PDE12,0.0534046938689498
IMMT,0.05341590390445148
DNAJC8,0.0534203330062661
DDX42,0.05344789242696516
PLA2G15,0.05359039950255066
CTB-89H12.4,0.053640803705086115
ZHX1,0.05365697351932545
EPS8L2,0.053785232404608155
ZCCHC6,0.053793435333707736
XRCC6,0.05395629758218558
FAM162A,0.05407759562008905
SLC38A1,0.05414001757625862
NUDT6,0.05419381273280485
