gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,on_ratio,F_pval,K_pval,chi2_pval,pathway
C1orf174,2560.6666666666665,49.32,C1orf174,False,,55.85928143712575,18376.19335203467,0.7743567272517657,False,126,1.1265409,0.7544967,62.27544910179641,376.26465,5.932947,0.2777777777777778,0.9605547245804547,0.9312942292671267,0.9832653613994741,
KCNAB2,1612.1,56.049999999999976,KCNAB2,True,2989.0,120.74850299401197,75320.0386614159,1.3294467207789031,False,153,1.8068755,1.032072,54.191616766467064,603.4964,6.4043956,0.35802469135802467,0.07854226620939535,0.11584930846440687,0.44869835980384404,
RPL22,1003.75,50.61000000000001,RPL22,False,,109.04191616766467,20047.776015536496,0.397733919567306,False,253,3.337751,1.467356,24.25149700598802,1114.8088,7.017335,0.7469135802469136,0.2713685382169908,0.49264824059123724,0.9973197710121844,Ribosomal Processes
ICMT,1863.6,49.59,ICMT,True,293.0,72.51796407185628,64633.68586250922,2.03120735820699,False,68,0.8583645,0.6196968,79.64071856287424,286.69376,5.6618967,0.17901234567901234,0.7483605507800968,0.6383647028919586,0.9488295843468444,
ACOT7,1464.6363636363637,54.0,ACOT7,True,1470.0,102.70359281437126,72499.77674380968,1.5398570136524594,False,88,1.1417309,0.7616143,73.65269461077844,381.33813,5.9463053,0.19753086419753085,0.1654052341647697,0.07000941636620593,0.4354825283180753,
TNFRSF25,1203.3,59.700000000000024,TNFRSF25,False,,113.53592814371258,47468.30351009692,0.8993067793059277,False,143,1.913818,1.0694642,57.18562874251497,639.2152,6.4618044,0.37037037037037035,0.9336343367256801,0.9444003012621268,0.9717173270226932,
NOL9,1877.8,47.78,NOL9,True,3912.0,29.604790419161677,14654.840337343332,1.2567670417627832,False,47,0.48574916,0.3959191,85.92814371257485,162.24022,5.095223,0.10185185185185185,0.8078373844407986,0.4360574823408803,0.7192030705059087,
ZBTB48,1423.25,57.77999999999999,ZBTB48,True,1719.0,40.616766467065865,24769.810648972325,1.4930775821674331,False,50,0.5649356,0.44784468,85.02994011976048,188.68849,5.2453833,0.10185185185185185,0.030502843351754738,0.12112154592244379,0.06583014661308566,
KLHL21,2695.8,54.46,KLHL21,True,134.0,24.949101796407184,22767.23764183345,2.3643200375530005,False,28,0.24886978,0.22223896,91.61676646706587,83.122505,4.4322743,0.04938271604938271,0.7638262196725828,0.42982819324436045,0.8476602952094351,
THAP3,1030.875,56.769999999999996,THAP3,True,5379.0,68.10179640718563,34251.905522288755,1.1553035682614572,False,64,0.97690886,0.68153447,80.83832335329342,326.28757,5.790839,0.17901234567901234,0.6390801485600803,0.42546860586352075,0.6903683544729078,
DNAJC11,1410.857142857143,46.600000000000016,DNAJC11,True,4362.0,57.82934131736527,30195.4452626279,1.2237032509481451,False,73,0.93454343,0.65987134,78.1437125748503,312.1375,5.7466426,0.1882716049382716,0.379087035827193,0.39410430243019307,0.7250892641328686,
CAMTA1,1567.2941176470588,48.0,CAMTA1,False,,55.84131736526946,13315.034804265342,0.5612872063484877,False,138,1.5178614,0.9234099,58.68263473053892,506.9657,6.230414,0.36419753086419754,0.8302091097030649,0.8044109479919666,0.9592776005893134,
VAMP3,1144.3333333333333,42.77,VAMP3,False,,35.14670658682635,14744.209643775512,1.0446452125073833,False,51,0.6143291,0.47891945,84.73053892215569,205.18591,5.3287783,0.11728395061728394,0.04722447218020412,0.042124245607268476,0.14821578031712576,
PER3,2435.4285714285716,40.53000000000001,PER3,True,6036.0,47.619760479041915,22235.06519393645,1.1214871619429188,False,67,0.7222484,0.54363066,79.94011976047905,241.23096,5.4898915,0.16358024691358025,4.8386987837708796e-05,0.0001944533044588506,0.0020708265610437635,
TNFRSF9,984.0,43.31,TNFRSF9,True,91.0,421.4610778443114,704111.135117153,2.5795492512946896,False,219,3.4474013,1.49232,34.4311377245509,1151.432,7.0496297,0.5679012345679012,0.15609763110868724,0.08250555035199587,0.9640050827515988,Exhaustion
PARK7,811.3,45.40999999999999,PARK7,False,,930.5748502994012,777342.3922785062,0.8892114895059914,False,321,6.3195143,1.990544,3.8922155688622784,2110.7178,7.655257,0.9506172839506173,0.9792731922551554,0.7910077723776955,0.9999999999922242,
ENO1,1131.6666666666667,50.23,ENO1,True,7256.0,3343.77245508982,8181870.860980743,1.0635898557222399,False,331,7.5161395,2.1419632,0.8982035928143728,2510.3906,7.828592,0.9907407407407407,0.001975184313131091,0.00784082247910543,1.0,
RP3-477M7.5,352.0,41.76,RP3-477M7.5,False,,11.607784431137725,2526.515374656093,0.6793711760622431,False,38,0.5445542,0.4347353,88.62275449101796,181.8811,5.208836,0.10185185185185185,2.146174023362518e-26,2.398178081320168e-16,1.7106270506919513e-16,
CA6,978.3333333333334,48.06,CA6,True,3178.0,20.649700598802394,10141.489534444625,1.313551082405136,False,49,0.6148531,0.479244,85.32934131736528,205.36093,5.3296266,0.13271604938271606,2.998402493382118e-05,2.8837803696839754e-06,0.0038383104594780755,
H6PD,5812.333333333333,52.29,H6PD,False,,27.092814371257486,10504.402771034509,0.9961079963285582,False,56,0.39098862,0.33001474,83.23353293413174,130.5902,4.8796926,0.09259259259259259,0.3332253757569148,0.2292624591259126,0.4960470301019132,
SLC25A33,3854.0,45.5,SLC25A33,False,,12.047904191616766,2982.9766772760786,0.7630641973462082,False,23,0.22247323,0.20087604,93.11377245508982,74.30606,4.3215604,0.05864197530864197,0.03486375065150104,0.029343454531625346,0.04077091561671878,
PIK3CD,2441.714285714286,51.32999999999999,PIK3CD,True,3200.0,301.66766467065867,228695.19552786322,1.3123268935305155,False,210,2.7451205,1.3204538,37.125748502994014,916.87024,6.822056,0.5648148148148148,0.07250708507513087,0.2545035304656029,0.8394858054392158,
CLSTN1,3598.5,47.37,CLSTN1,True,2097.0,53.26047904191617,32157.06407904911,1.4297558343823722,False,69,0.713764,0.5386921,79.34131736526946,238.39717,5.478124,0.16666666666666666,0.563479733463477,0.3269752106221891,0.7349513935432647,
CTNNBIP1,1384.2,51.39,CTNNBIP1,False,,8.074850299401197,895.973359587132,0.3967140970029905,False,41,0.41595075,0.3478012,87.72455089820359,138.92755,4.941125,0.1111111111111111,0.9771492355795672,0.9060045072849519,0.9806048024758609,
LZIC,1121.5,43.88999999999999,LZIC,False,,31.604790419161677,9599.044541547535,0.7657300826425303,False,52,0.71310586,0.538308,84.4311377245509,238.17735,5.4772053,0.14506172839506173,0.18649725198064446,0.21378287066678964,0.36318197376761774,
NMNAT1,1538.4,46.13,NMNAT1,True,4712.0,16.5748502994012,7088.293179406952,1.19759233674772,False,35,0.35028854,0.3003183,89.52095808383234,116.996376,4.7706537,0.06172839506172839,0.6621262927528877,0.1997643550042478,0.8763045138273743,
UBE4B,2103.3636363636365,44.12,UBE4B,True,4413.0,26.922155688622755,12759.032961104818,1.218739742752485,False,47,0.49712098,0.40354392,85.92814371257485,166.0384,5.1182237,0.12037037037037036,0.06978992049872193,0.11145984768133521,0.17586034464830289,
PGD,912.9166666666666,47.69,PGD,True,1086.0,343.8832335329341,337537.1424808041,1.6296727718306603,False,201,3.1621003,1.4260198,39.82035928143712,1056.1415,6.9633236,0.5030864197530864,0.03498666807361481,0.04015251917558651,0.6990961806643659,
APITD1,894.4285714285714,47.92000000000001,APITD1,False,,4.392215568862276,494.305164445883,0.5011925603851402,False,22,0.25672492,0.22850907,93.41317365269461,85.746124,4.4629855,0.05246913580246913,0.6361563981980176,0.35113375769093985,0.4753360209972348,
DFFA,2726.3333333333335,48.52,DFFA,False,,62.67065868263473,27981.290607973242,1.0360606126524725,False,78,0.84895647,0.6146214,76.64670658682635,283.55145,5.650914,0.1882716049382716,0.230747911400406,0.3236927877600087,0.31307995318887416,
PEX14,1014.0,45.03,PEX14,False,,23.90119760479042,6475.632851414289,0.7080415362530365,False,60,0.7166029,0.5403473,82.03592814371258,239.34538,5.482077,0.16049382716049382,0.3456521155579329,0.34054142787514624,0.634081030217154,
TARDBP,1176.4,44.019999999999996,TARDBP,True,5207.0,217.7125748502994,134127.43065220912,1.1649958485905163,False,180,2.67961,1.3028067,46.10778443113772,894.98975,6.797929,0.4876543209876543,0.4785598949720079,0.35888556062931065,0.9771268588578409,
RP4-635E18.8,870.0,42.99,RP4-635E18.8,False,,23.631736526946106,5778.869980759203,0.6400271146594725,False,64,0.75814104,0.564257,80.83832335329342,253.21912,5.5381966,0.1574074074074074,0.718735504331697,0.6809963444838871,0.8263294646505892,
SRM,669.3333333333334,59.88,SRM,True,681.0,80.58682634730539,63749.24018629408,1.7801531259512064,False,75,1.1856027,0.7818916,77.54491017964071,395.99127,5.9839144,0.19753086419753085,0.6650897515649948,0.6881670275628545,0.822347195722173,
EXOSC10,1386.6666666666667,46.38,EXOSC10,True,6859.0,263.6976047904192,158739.33470896046,1.0833283632345796,False,212,3.0052183,1.387598,36.52694610778443,1003.7429,6.912487,0.5648148148148148,0.2707877629406427,0.3046387032565428,0.9612838496312014,
MTOR,2618.1428571428573,44.540000000000006,MTOR,True,4916.0,29.649700598802394,13820.438483393575,1.1832124793880143,False,41,0.42096788,0.35133824,87.72455089820359,140.60327,4.953029,0.09876543209876543,0.5981469270196664,0.4159366786691499,0.631111382252245,
UBIAD1,1673.75,48.21,UBIAD1,False,,55.368263473053894,24496.791902681125,1.0425884342240868,False,63,0.7378074,0.5526242,81.1377245508982,246.42767,5.5111184,0.1388888888888889,0.5232880573042348,0.5936694999993233,0.6514063368893521,
FBXO2,746.0,61.17,FBXO2,False,,28.41616766467066,11572.970428512346,1.0391377027294897,False,49,0.6251499,0.48560005,85.32934131736528,208.80006,5.346155,0.11419753086419752,0.010961779149787285,0.0037075384914815332,0.06750791247712304,
FBXO44,1593.2222222222222,54.94,FBXO44,True,4210.0,215.19161676646706,140068.13734692775,1.2343337744019713,False,187,2.5150292,1.2570478,44.01197604790419,840.0197,6.7346153,0.4876543209876543,0.36376435530010914,0.24853398184967196,0.9568027976202732,
FBXO6,1083.6666666666667,55.28,FBXO6,False,,203.20958083832335,95382.4184064304,0.9023487876825939,False,188,2.7653668,1.3258452,43.712574850299404,923.6325,6.8293962,0.4876543209876543,0.21188242728050172,0.2381496032508333,0.906232008953682,
MAD2L2,1042.111111111111,53.90999999999998,MAD2L2,False,,300.1946107784431,166277.2683192174,0.9602566423743706,False,220,3.4981046,1.5036561,34.13173652694611,1168.367,7.064218,0.5987654320987654,0.07795333892168732,0.03688794293098355,0.9588432876902658,
DRAXIN,7346.0,53.39,DRAXIN,True,3185.0,53.637724550898206,29763.793287299275,1.3128703718390515,False,70,0.5459703,0.43565175,79.04191616766467,182.35408,5.211419,0.12962962962962962,0.5586910544661805,0.3117160884307716,0.7907795845125425,
AGTRAP,911.0714285714286,54.37,AGTRAP,True,2144.0,145.30538922155688,100334.30285375196,1.424309149042829,False,129,1.8547124,1.048971,61.377245508982035,619.47394,6.430484,0.32407407407407407,0.039187054622531525,0.03521660610593389,0.22209238501583264,
KIAA2013,2677.0,55.79,KIAA2013,True,3069.0,31.248502994011975,16375.959081836327,1.3227910407657282,False,45,0.44442713,0.3677128,86.52694610778443,148.43866,5.006886,0.10493827160493827,0.6162112604573419,0.24022859842951408,0.8336517115905913,
PLOD1,1326.4,53.540000000000006,PLOD1,True,885.0,27.619760479041915,18289.996124867383,1.6963046039461178,False,34,0.3619977,0.3089525,89.82035928143712,120.907234,4.8032603,0.06790123456790123,0.6324019761413212,0.6759877473367802,0.6135880445456082,
MFN2,1823.8333333333333,51.12,MFN2,True,4715.0,96.66766467065868,52608.08441675209,1.1973470775255695,False,94,1.1832929,0.7808342,71.8562874251497,395.21982,5.9819694,0.22839506172839505,0.5852651884709942,0.5232248331809832,0.8797063821974571,
MIIP,1151.375,55.62,MIIP,True,1245.0,225.8562874251497,191847.102407797,1.5917939012887112,False,160,2.3511012,1.209289,52.09580838323353,785.26776,6.6672974,0.4104938271604938,7.389413174581511e-07,1.494326529328684e-06,0.023867473418490427,
TNFRSF1B,2058.0,55.39,TNFRSF1B,True,471.0,1581.7964071856288,3894851.219686753,1.8887816391107652,False,307,5.3786283,1.8529531,8.083832335329344,1796.4618,7.4941306,0.8734567901234568,7.252652271897692e-06,1.1018958644548133e-09,0.9999508700633206,
VPS13D,4312.875,42.33,VPS13D,True,4724.0,34.73053892215569,16665.356602111093,1.1968267197336917,False,53,0.464937,0.38181224,84.13173652694611,155.28896,5.051707,0.10802469135802469,0.3136706722950891,0.28275234499729945,0.20710177293387505,
PRDM2,2571.0714285714284,43.440000000000005,PRDM2,False,,54.91017964071856,18063.49340957724,0.7760122236941246,False,102,1.0764556,0.7306624,69.46107784431138,359.53616,5.8875923,0.24382716049382716,0.688934904710077,0.5573214072439736,0.7199299236094066,
EFHD2,1659.0,56.77,EFHD2,False,,35.27245508982036,10655.189809570049,0.7518812586540063,False,69,0.76597947,0.5687055,79.34131736526946,255.83714,5.5484424,0.1728395061728395,0.0758465654872484,0.04586300484998184,0.2572287926612374,
CASP9,1473.8181818181818,48.699999999999996,CASP9,True,3355.0,51.48802395209581,28141.565922209636,1.299833545901972,False,58,0.7327351,0.54970115,82.63473053892216,244.73352,5.5042477,0.14506172839506173,0.16578069289872588,0.24429689246455538,0.3714959314679148,
DNAJC16,2576.3333333333335,44.67000000000001,DNAJC16,True,4304.0,29.01497005988024,13997.774549999102,1.2277043588805368,False,54,0.4983032,0.40433326,83.8323353293413,166.43327,5.120585,0.10493827160493827,0.7796578065261204,0.7917011514526366,0.9367797129813817,
AGMAT,2500.0,49.63,AGMAT,True,2621.0,19.52994011976048,9886.96456636277,1.3692611919588895,False,28,0.2922393,0.25637662,91.61676646706587,97.60793,4.5911517,0.07098765432098765,0.6674966142946883,0.586781717000717,0.6956565376091355,
DDI2,2652.6666666666665,42.4,DDI2,False,,31.505988023952096,11509.614078150007,0.9213190444275375,False,64,0.60592526,0.47370008,80.83832335329342,202.37904,5.3150716,0.14506172839506173,0.7485739839509419,0.6413763838310693,0.8559139817155571,
PLEKHM2,2423.0,52.0,PLEKHM2,True,6302.0,18.059880239520957,7281.822229415045,1.1080739810113265,False,35,0.31340766,0.27262503,89.52095808383234,104.678154,4.660398,0.06481481481481481,0.009042848833679677,0.010116977535967554,0.02424266085112214,
RP11-169K16.7,396.0,45.93,RP11-169K16.7,False,,10.547904191616766,270.00820880761,0.08248931440977651,False,203,1.9706599,1.0887841,39.221556886227546,658.2004,6.4910274,0.5432098765432098,0.4861334890570881,0.36864583214724267,0.9759230060517691,
RP11-169K16.8,441.0,55.63,RP11-169K16.8,False,,2.212574850299401,7.711432989876106,0.01979362097348222,False,210,1.1908853,0.7843057,37.125748502994014,397.75568,5.988349,0.1388888888888889,0.005822056892456993,0.011303037759785611,0.7478455811752873,
RP11-169K16.9,2132.0,50.07,RP11-169K16.9,False,,17.24251497005988,4260.5926615237995,0.6858262882912309,False,35,0.39600053,0.3336114,89.52095808383234,132.26418,4.8923335,0.09259259259259259,0.7678198985868695,0.7268672453289663,0.9276280397441385,
SPEN,3360.6,42.99,SPEN,False,,33.952095808383234,13614.279980579382,1.00299257508144,False,82,0.6145467,0.47905424,75.44910179640718,205.2586,5.3291306,0.12962962962962962,0.6377368548630846,0.28179247868862106,0.7031206689131727,
ZBTB17,1111.8823529411766,51.22000000000002,ZBTB17,True,2005.0,88.26646706586827,57169.38523853195,1.44236079107156,False,76,1.0475028,0.71662086,77.24550898203593,349.8659,5.860404,0.18518518518518517,0.18179787830725078,0.3456913626838028,0.40852044489872064,
FBXO42,2805.0,43.85,FBXO42,True,3839.0,32.535928143712574,16337.03023682365,1.2620561193246642,False,51,0.5082554,0.41095364,84.73053892215569,169.75731,5.1402435,0.10185185185185185,0.1288732531479157,0.08589591143689845,0.22950497925917973,
SZRD1,1503.8181818181818,48.100000000000016,SZRD1,False,,205.72155688622755,74475.02433870996,0.6939432264164234,False,220,3.1214476,1.4162045,34.13173652694611,1042.5635,6.9503965,0.6111111111111112,0.2726649410177995,0.5217688238770684,0.9490741734031443,
NECAP2,1339.3846153846155,49.399999999999984,NECAP2,True,2894.0,388.05389221556885,326491.5106004208,1.3394706087280173,False,220,3.3335469,1.4663863,34.13173652694611,1113.4047,7.0160756,0.5679012345679012,0.00020110711239659988,0.0016546242499949453,0.32414873457337756,
NBPF1,2260.0,43.99,NBPF1,True,6743.0,19.04191616766467,7634.556796317276,1.0899513646915193,False,97,0.455424,0.37529728,70.95808383233533,152.11162,5.031167,0.06790123456790123,0.1355062564289085,0.052768041604102575,0.44254670827137316,
CROCCP2,2185.6666666666665,53.25,CROCCP2,False,,52.15269461077844,19523.421058783337,0.8888357833511126,False,113,1.1282952,0.75532126,66.1676646706587,376.8506,5.934499,0.25925925925925924,0.12136919785930354,0.11231988426688956,0.5502434725913032,
EIF1AXP1,435.0,38.62,EIF1AXP1,False,,1.2095808383233533,8.238226250202299,0.05406052528876105,False,78,0.477657,0.39045772,76.64670658682635,159.53743,5.078527,0.06790123456790123,0.4448038830780925,0.40191205237578165,0.7470116286563673,
SDHB,701.75,43.51,SDHB,False,,175.62275449101796,75670.95635755517,0.856037688255691,False,190,3.1003761,1.4110787,43.113772455089816,1035.5256,6.9436297,0.5493827160493827,0.007233953232052726,0.04342062259977486,0.552946026887434,Mitochondrial Respiration
