gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,on_ratio,F_pval,K_pval,chi2_pval,pathway
CCNL2,1673.75,51.36999999999999,CCNL2,True,2219.0,128.70637119113573,96931.0246537396,1.3954350342538415,False,104,1.2801518,0.82424206,71.19113573407202,462.13483,6.138018,0.23579545454545456,0.43778845817474654,0.23131075888533031,0.5469039224085142,
MRPL20,811.5,53.09000000000001,MRPL20,False,,162.8393351800554,47670.28522622347,0.5334941044145899,False,179,2.666124,1.299135,50.415512465373965,962.47076,6.870542,0.4772727272727273,0.3765559993674168,0.5591405428215837,0.6164502490828879,
SSU72,1706.5,53.87,SSU72,False,,195.0,94577.98888888888,0.867893090379413,False,154,2.1082418,1.1340573,57.34072022160666,761.0753,6.6360455,0.4034090909090909,0.04527613628924048,0.0858139394404213,0.2011215265616693,
CDK11B,2011.1666666666667,52.93,CDK11B,False,,14.18836565096953,1884.6644198214835,0.3211055728195229,False,72,0.575524,0.4545879,80.05540166204986,207.76416,5.341205,0.15625,0.9365543872341273,0.8834466042113998,0.979512020359902,
CDK11A,1353.0833333333333,51.99,CDK11A,False,,7.088642659279778,282.6365650969529,0.12055235795820113,False,90,0.6513409,0.5015876,75.06925207756233,235.13406,5.4644,0.15056818181818182,0.14567353622944137,0.14671500061222617,0.12292935393486891,
NADK,1305.5263157894738,53.700000000000024,NADK,True,5231.0,23.249307479224377,12319.471006463527,1.1492679444389888,False,28,0.338402,0.29147637,92.24376731301939,122.163124,4.8135095,0.0625,0.5731441875115211,0.41435975858761925,0.7007659516315436,
GNB1,1257.75,46.68,GNB1,False,,96.28531855955679,50323.39892274546,0.9873094587472947,False,142,1.4978751,0.9154404,60.664819944598335,540.7329,6.294773,0.2840909090909091,0.0699495773912127,0.00496254853551686,0.2900052666862988,
C1orf86,1776.0666666666666,60.960000000000015,C1orf86,False,,28.914127423822716,7212.484272083718,0.5251966380118063,False,65,0.6434988,0.49682736,81.994459833795,232.30305,5.452338,0.14772727272727273,0.13072602123438692,0.05013692454592122,0.1376541540141571,
SKI,1674.5,57.48,SKI,False,,6.750692520775623,1140.1932286857495,0.5192631830263221,False,73,0.37202606,0.31628853,79.77839335180055,134.3014,4.907505,0.07102272727272728,0.6354878483588349,0.8518608005651993,0.46800353420593677,
RER1,1243.0,53.84000000000002,RER1,False,,237.82825484764544,134303.09819944596,0.9862485239355386,False,186,2.5273387,1.2605437,48.47645429362881,912.36926,6.81714,0.4460227272727273,0.15464382829027484,0.33383261849330287,0.33116656765129654,
PANK4,1128.75,60.71000000000001,PANK4,True,1812.0,64.60664819944598,48222.767066789784,1.455298953422182,False,59,0.70169675,0.53162587,83.65650969529086,253.31253,5.5385637,0.11647727272727272,0.5830992488829115,0.37032455564439326,0.7563275761687228,
TNFRSF14,1266.75,64.05999999999997,TNFRSF14,True,4719.0,57.08310249307479,34121.8986303478,1.1788033760839387,False,68,0.737012,0.5521664,81.16343490304709,266.06134,5.587478,0.13352272727272727,0.46016057172815705,0.13811456017901858,0.631555866879268,
WRAP73,1461.7,55.25,WRAP73,True,2516.0,40.21329639889197,26834.36271160357,1.3604683413421443,False,39,0.42207193,0.35211492,89.19667590027701,152.36797,5.0328403,0.08238636363636363,0.18121902392283085,0.04813503097410729,0.14727918706021773,
LRRC47,1219.0,54.46,LRRC47,False,,15.578947368421053,5724.533333333333,0.8665140106267956,False,27,0.30647537,0.26733294,92.5207756232687,110.63761,4.715258,0.0625,0.001861317178557658,0.0015808611261774758,0.007438635834773351,
C1orf174,2560.6666666666665,49.32,C1orf174,False,,71.79224376731302,27588.515050784856,0.7423944425309202,False,114,1.114445,0.74879235,68.42105263157895,402.31464,5.9997168,0.2528409090909091,0.1604433144085566,0.08629056158160674,0.5362449433145912,
KCNAB2,1612.1,56.049999999999976,KCNAB2,True,5147.0,71.45983379501385,42649.571298861185,1.1534750651517323,False,181,1.375323,0.86513346,49.86149584487535,496.49164,6.2095785,0.2528409090909091,0.0032950538786298595,0.00010855189313234729,0.1243699745247245,
RPL22,1003.75,50.61000000000001,RPL22,False,,88.74238227146814,15027.752893197907,0.32174145407908245,False,203,2.4373605,1.2347039,43.767313019390585,879.88715,6.7809296,0.5113636363636364,0.11163161744547372,0.3344826864893737,0.41079273088489426,Ribosomal Processes
ICMT,1863.6,49.59,ICMT,True,3843.0,33.70083102493075,20183.165804863034,1.2400411336693573,False,33,0.3807938,0.32265857,90.85872576177285,137.46657,4.930629,0.07102272727272728,0.009758043866637688,0.001897895389939531,0.008428537569556882,
ACOT7,1464.6363636363637,54.0,ACOT7,True,3842.0,47.556786703601105,29394.04746075716,1.240043177359269,False,35,0.484363,0.3949857,90.30470914127424,174.85504,5.16966,0.08238636363636363,0.02906594098187992,0.01044675852388732,0.03407010587752802,
TNFRSF25,1203.3,59.700000000000024,TNFRSF25,True,5016.0,61.87257617728532,36678.32816251154,1.1603328626806726,False,57,0.74345475,0.5558686,84.21052631578947,268.38718,5.5961494,0.14204545454545456,0.21834388420928824,0.09604935649166949,0.31139946832903126,
NOL9,1877.8,47.78,NOL9,False,,33.45706371191136,14972.754401354263,0.9273911452977477,False,50,0.5266015,0.42304403,86.14958448753463,190.10315,5.2528133,0.11079545454545454,0.051167501007830594,0.014404116523856004,0.04138555222822039,
THAP3,1030.875,56.769999999999996,THAP3,True,1778.0,53.13019390581717,39086.70800246229,1.4605543225395903,False,43,0.5567686,0.44261226,88.08864265927978,200.99345,5.308235,0.09375,0.30942688266465973,0.3073398600140968,0.4770468714382132,
CAMTA1,1567.2941176470588,48.0,CAMTA1,False,,92.84210526315789,24961.26111111111,0.5091851977839433,False,161,1.8384436,1.0432559,55.4016620498615,663.67816,6.499303,0.39204545454545453,0.20853515908312795,0.3107264565206206,0.3512463131192928,
VAMP3,1144.3333333333333,42.77,VAMP3,False,,27.778393351800553,13154.16186518929,1.001171058753164,False,30,0.3894584,0.32891402,91.68975069252078,140.59448,4.952967,0.07102272727272728,0.68590604159675,0.6843415790976721,0.6627188505139308,
PER3,2435.4285714285716,40.53000000000001,PER3,False,,16.293628808864266,6110.541320406278,0.8742513581671961,False,29,0.2911347,0.25552145,91.96675900277008,105.099625,4.6643786,0.06534090909090909,3.392412402560383e-15,2.2758797633852574e-13,6.350461088587193e-12,
TNFRSF9,984.0,43.31,TNFRSF9,True,14.0,345.9141274238227,893972.8453831949,3.742914237885597,False,162,2.321037,1.2002771,55.12465373961219,837.89435,6.7320848,0.3778409090909091,0.0006309165876564677,0.0011991335765388878,0.025407925793692266,Exhaustion
PARK7,811.3,45.40999999999999,PARK7,False,,894.2936288088642,634032.3968759618,0.8526887145505626,False,317,5.7263618,1.9060344,12.188365650969523,2067.2166,7.634442,0.8522727272727273,0.0002029832817833862,0.006206323132997084,0.795626458983627,
ENO1,1131.6666666666667,50.23,ENO1,True,1869.0,2108.387811634349,3993102.1130732535,1.4457823299064272,False,346,6.4641323,2.0101092,4.155124653739617,2333.5518,7.755575,0.9119318181818182,0.027916122856781703,0.00494301315104065,0.9987117003261582,
RP3-477M7.5,352.0,41.76,RP3-477M7.5,False,,19.581717451523545,4363.255109264389,0.49821477531971536,False,38,0.57641613,0.455154,89.47368421052632,208.08623,5.3427467,0.09090909090909091,4.182420270875021e-26,1.091561175813408e-20,2.798696217202756e-19,
CA6,978.3333333333334,48.06,CA6,True,3195.0,22.434903047091414,13284.296445060018,1.2919252976586528,False,31,0.36679924,0.3124717,91.41274238227147,132.41452,4.8934608,0.06534090909090909,0.005853929758643963,0.0016067544242612032,0.02086367228977165,
H6PD,5812.333333333333,52.29,H6PD,True,1469.0,30.265927977839336,21864.206863650354,1.5140253530821608,False,43,0.29655495,0.2597107,88.08864265927978,107.056335,4.682653,0.07386363636363637,0.8743718934649953,0.7840504189921554,0.8644000359855292,
PIK3CD,2441.714285714286,51.32999999999999,PIK3CD,False,,122.4404432132964,68648.78602646968,1.0418694217223528,False,153,1.5836194,0.9491913,57.61772853185596,571.6866,6.3503385,0.33238636363636365,0.04227858844375464,0.027659305614048786,0.5681762830559081,
CLSTN1,3598.5,47.37,CLSTN1,True,7067.0,24.986149584487535,12392.424807633119,1.0630229092495722,False,39,0.31632346,0.2748426,89.19667590027701,114.19277,4.746607,0.07386363636363637,0.8243738772135891,0.8435557651212561,0.8500504786944347,
CTNNBIP1,1384.2,51.39,CTNNBIP1,False,,7.091412742382271,875.8055093875038,0.3733590601256775,False,31,0.28241035,0.24874139,91.41274238227147,101.95014,4.634245,0.056818181818181816,0.1345203818526493,0.08977547438594591,0.4807672031259854,
LZIC,1121.5,43.88999999999999,LZIC,False,,33.096952908587255,12610.865574022775,0.7906190911143204,False,47,0.5795839,0.45716146,86.98060941828255,209.22978,5.3482013,0.11363636363636363,0.0015616568192676312,0.00025766252296451043,0.006384782043601596,
UBE4B,2103.3636363636365,44.12,UBE4B,True,4163.0,21.916897506925206,12166.18751923669,1.2159615798983185,False,37,0.34617683,0.2972686,89.75069252077562,124.96984,4.8360424,0.07670454545454546,0.053251120868405194,0.006446466795313831,0.055129355896802214,
PGD,912.9166666666666,47.69,PGD,True,3659.0,226.99445983379502,162025.3388581102,1.2543640351187315,False,152,2.1800082,1.1568837,57.89473684210527,786.9829,6.6694765,0.35511363636363635,4.3530055991379676e-05,0.00018138332965508128,0.005914834119197279,
DFFA,2726.3333333333335,48.52,DFFA,True,4151.0,84.72576177285319,54086.088473376425,1.2169578497662703,False,89,0.8718702,0.62693805,75.34626038781164,314.74515,5.7549353,0.1875,0.6981387142939273,0.3103129182834664,0.9193375004709555,
TARDBP,1176.4,44.019999999999996,TARDBP,True,4124.0,183.79778393351802,124483.34510618652,1.2196132959543529,False,130,1.8149539,1.0349458,63.988919667590025,655.19836,6.486463,0.3125,0.006150838035317896,0.011146292610110553,0.06188135052929586,
RP4-635E18.8,870.0,42.99,RP4-635E18.8,False,,30.562326869806093,10951.53568790397,0.7502567348519908,False,47,0.6286665,0.4877616,86.98060941828255,226.94862,5.42912,0.11931818181818182,0.981966657921049,0.9695421405380138,0.9980406675568863,
SRM,669.3333333333334,59.88,SRM,True,3215.0,22.626038781163434,13394.751431209603,1.2898240325935815,False,23,0.32313043,0.28000048,93.62880886426592,116.650085,4.767715,0.05113636363636364,0.5041336696147439,0.3909914268799117,0.49253724493890216,
EXOSC10,1386.6666666666667,46.38,EXOSC10,True,5797.0,162.62326869806094,100026.66879039705,1.121059548946822,False,122,1.6419052,0.97150034,66.20498614958449,592.7278,6.3864207,0.29545454545454547,0.46454547860492845,0.4736819503159738,0.5485386229613842,
MTOR,2618.1428571428573,44.540000000000006,MTOR,True,6678.0,24.85318559556787,12467.953385657125,1.076142243326306,False,30,0.31262076,0.2720257,91.68975069252078,112.856094,4.7349353,0.06818181818181818,0.04758551620047997,0.12064546537696424,0.05586209568483201,
UBIAD1,1673.75,48.21,UBIAD1,True,2009.0,31.191135734072024,21275.349476762083,1.4250882430617968,False,27,0.3191172,0.27696273,92.5207756232687,115.2013,4.755324,0.056818181818181816,0.00810697706698753,0.0005641955447361529,0.010473518541436664,
FBXO44,1593.2222222222222,54.94,FBXO44,True,5571.0,52.86703601108033,30184.29893813481,1.1340365791967943,False,70,0.74046135,0.5541502,80.60941828254848,267.30655,5.59213,0.14772727272727273,0.02539672735557298,0.002230956197862234,0.19704487194017886,
FBXO6,1083.6666666666667,55.28,FBXO6,True,2636.0,179.62603878116343,134118.26809787628,1.3477011943883284,False,113,1.6573404,0.9773258,68.69806094182826,598.29987,6.395762,0.26988636363636365,0.05719364755371249,0.01945835056863976,0.20209313165529394,
MAD2L2,1042.111111111111,53.90999999999998,MAD2L2,True,6191.0,197.39335180055403,121450.78373345645,1.0994959910106687,False,139,1.9864905,1.0940989,61.495844875346265,717.12305,6.576641,0.33238636363636365,0.07544230347347602,0.10788077907114133,0.27665926667107427,
AGTRAP,911.0714285714286,54.37,AGTRAP,True,4781.0,143.9224376731302,91862.75507848569,1.174617978406466,False,106,1.5391665,0.93183583,70.6371191135734,555.6391,6.321917,0.2556818181818182,0.01071215750213595,0.028845717458043856,0.032471343712891766,
KIAA2013,2677.0,55.79,KIAA2013,True,5035.0,22.71191135734072,12091.477885503231,1.1591901646359644,False,33,0.3131135,0.27240103,90.85872576177285,113.03398,4.7364964,0.0625,0.08823189002238575,0.12475594065031125,0.16787121909507022,
MIIP,1151.375,55.62,MIIP,True,1390.0,57.97506925207756,45086.5243767313,1.5313974490372129,False,46,0.59674764,0.46796882,87.25761772853186,215.42589,5.3772483,0.09943181818181818,0.0007385482151724724,9.00356050478363e-05,0.00314216929971457,
TNFRSF1B,2058.0,55.39,TNFRSF1B,True,1594.0,371.54293628808864,344290.7516235765,1.4927726455665942,False,216,2.756185,1.3234038,40.16620498614959,994.9828,6.90373,0.5170454545454546,0.05207701214611611,0.05482486784141388,0.5223764901498135,
PRDM2,2571.0714285714284,43.440000000000005,PRDM2,False,,54.63157894736842,19703.294444444444,0.7141634970508758,False,103,0.9660198,0.6760111,71.46814404432133,348.73315,5.8571706,0.2159090909090909,0.9658403516749862,0.9039076021500646,0.9599271751809548,
EFHD2,1659.0,56.77,EFHD2,False,,24.803324099722992,7310.880655586335,0.6324967253037699,False,64,0.5410332,0.4324531,82.27146814404432,195.31299,5.2797103,0.11647727272727272,0.0003260087968216288,0.00021349225588561914,0.0013213927835445353,
CASP9,1473.8181818181818,48.699999999999996,CASP9,True,3163.0,56.81440443213297,37338.18490304709,1.2965932380983376,False,47,0.5769119,0.45546845,86.98060941828255,208.26521,5.343602,0.10227272727272728,0.11641406439507185,0.15990732292607937,0.17263247284801284,
DNAJC16,2576.3333333333335,44.67000000000001,DNAJC16,True,6046.0,46.09972299168975,25374.512249923053,1.1077098381480084,False,82,0.6602966,0.5069963,77.28531855955679,238.36708,5.4779983,0.11079545454545454,0.3146298792863488,0.2469844465165264,0.2371477620651374,
DDI2,2652.6666666666665,42.4,DDI2,True,7077.0,31.878116343490305,16250.023991997537,1.062479327733503,False,40,0.41585958,0.34773684,88.9196675900277,150.1253,5.0181093,0.08522727272727272,0.20376321463029828,0.2771533747645816,0.25483020918669264,
PLEKHM2,2423.0,52.0,PLEKHM2,False,,13.088642659279778,4570.686565096953,0.8629136922039105,False,25,0.23296532,0.2094221,93.07479224376732,84.10048,4.443833,0.05397727272727273,0.6537042123270442,0.6207591413396658,0.6255165968646452,
RP11-169K16.7,396.0,45.93,RP11-169K16.7,False,,8.817174515235457,163.46092643890427,0.05196778381431523,False,178,1.6386546,0.97026914,50.69252077562327,591.5543,6.3844423,0.45738636363636365,0.08649867118657646,0.11676795890092456,0.6521325241888474,
RP11-169K16.8,441.0,55.63,RP11-169K16.8,False,,2.930747922437673,14.147968605724838,0.01981485347420667,False,216,1.233253,0.8034593,40.16620498614959,445.2043,6.100777,0.19886363636363635,0.2588217292991505,0.1747809971614162,0.17004077881035032,
RP11-169K16.9,2132.0,50.07,RP11-169K16.9,True,1780.0,21.554016620498615,14326.731101877502,1.4602026848913263,False,27,0.26303798,0.23351991,92.5207756232687,94.95671,4.563897,0.05397727272727273,0.1866651478040677,0.09653207859649825,0.4467806377491248,
SPEN,3360.6,42.99,SPEN,False,,36.797783933518005,15030.600661742075,0.8386626221037697,False,66,0.5521805,0.43966073,81.7174515235457,199.33717,5.3000016,0.1278409090909091,0.5123107456768918,0.5324541531678011,0.5807002743426593,
ZBTB17,1111.8823529411766,51.22000000000002,ZBTB17,True,105.0,26.55124653739612,27899.564727608496,2.2331488223952225,False,23,0.2950334,0.2585365,93.62880886426592,106.50706,4.6775565,0.05397727272727273,0.05551400818589353,0.05190945728748436,0.07563847984649753,
FBXO42,2805.0,43.85,FBXO42,True,768.0,46.38227146814405,38816.18124038166,1.683146958641211,False,44,0.4278362,0.35616016,87.81163434903047,154.44887,5.0463166,0.08522727272727272,0.7647689371564723,0.905458254639806,0.6593360177355521,
SZRD1,1503.8181818181818,48.100000000000016,SZRD1,False,,118.66759002770083,47294.0891966759,0.7419812523931528,False,137,1.6697694,0.9819921,62.04986149584488,602.78674,6.403221,0.3210227272727273,0.0316135033048593,0.032322257168902656,0.06193315035544315,
NECAP2,1339.3846153846155,49.399999999999984,NECAP2,True,1342.0,202.73407202216066,175551.17908587257,1.542755640458549,False,123,1.727405,1.0033506,65.92797783933517,623.5932,6.4371004,0.30113636363636365,0.05619145349582596,0.06551497089032153,0.16316809686243883,
CROCCP2,2185.6666666666665,53.25,CROCCP2,True,3775.0,54.4404432132964,34211.46935980301,1.244785543190719,False,89,0.8546158,0.61767757,75.34626038781164,308.5163,5.7350106,0.17897727272727273,0.004893480497970254,0.0006667937745011542,0.10342831810904653,
EIF1AXP1,435.0,38.62,EIF1AXP1,False,,1.002770083102493,9.224992305324715,0.06750358116098958,False,59,0.37443048,0.31803945,83.65650969529086,135.1694,4.9139,0.07102272727272728,0.25255080064722646,0.26754422012567475,0.18641162582068696,
SDHB,701.75,43.51,SDHB,False,,203.05263157894737,102492.91111111113,0.8991402093135984,False,159,2.4615877,1.2417274,55.95567867036011,888.6332,6.790809,0.39488636363636365,0.012260584835807466,0.009665944089212898,0.14636949140996386,Mitochondrial Respiration
RCC2,2300.0,51.68,RCC2,False,,20.76731301939058,6933.295706371192,0.7382657015416897,False,42,0.3846406,0.32544062,88.36565096952909,138.85526,4.940608,0.08522727272727272,0.6030604090522476,0.8073187250736129,0.5828250454693761,
UBR4,4582.0,43.74,UBR4,True,2444.0,59.282548476454295,41332.18661126501,1.370062830394431,False,59,0.5205725,0.4190869,83.65650969529086,187.92667,5.2413588,0.11931818181818182,0.35501146204998446,0.08290352973723689,0.23156923473096147,
EMC1,1995.357142857143,46.63,EMC1,True,2802.0,44.47645429362881,29248.394582948597,1.3282767752755689,False,47,0.48473936,0.39523923,86.98060941828255,174.9909,5.170432,0.09659090909090909,0.12138967783100676,0.12885867927548383,0.11272431260704475,
MRTO4,1100.6666666666667,53.49,MRTO4,False,,23.545706371191137,10351.965266235766,0.9515689465916124,False,33,0.3895314,0.32896656,90.85872576177285,140.62083,4.953153,0.07954545454545454,0.03858651463517244,0.01832347509071699,0.08243930750889694,
AKR7A2,947.0,52.86999999999999,AKR7A2,True,6065.0,28.914127423822716,15194.923160972607,1.1064596133510864,False,29,0.3724727,0.316614,91.96675900277008,134.46265,4.9086957,0.0625,0.33976120790802355,0.14134639916258526,0.4029904437986303,
CAPZB,1126.2727272727273,49.220000000000006,CAPZB,False,,344.3296398891967,169099.28825792554,0.8046263358329786,False,267,3.646284,1.5360677,26.038781163434898,1316.3086,7.183346,0.6335227272727273,0.00019773937263490402,0.00024264585121582408,0.26238813571371217,
MINOS1,903.1111111111111,42.949999999999996,MINOS1,False,,29.44875346260388,1933.9813942751616,0.1380173841722611,False,218,2.1090155,1.1343061,39.612188365650965,761.35455,6.6364117,0.5738636363636364,9.441952563205895e-06,8.523841097704917e-06,0.14197908851414323,
NBL1,927.8888888888889,56.980000000000004,NBL1,False,,11.25207756232687,2667.250169282856,0.614208570993102,False,26,0.29348,0.25733626,92.797783933518,105.94628,4.6723266,0.05965909090909091,0.32733628282284954,0.1955461660052798,0.4692559652286671,
UBXN10-AS1,510.0,56.61,UBXN10-AS1,False,,12.313019390581717,4225.248968913512,0.8636300378822229,False,24,0.29270306,0.2567354,93.35180055401662,105.6658,4.6697006,0.05397727272727273,0.16464785509441082,0.0668976849408427,0.24840593365643493,
MUL1,2436.0,47.53,MUL1,True,2100.0,58.77562326869806,42229.29673745768,1.4130008683414002,False,45,0.5002669,0.40564305,87.53462603878116,180.59636,5.2017865,0.09659090909090909,0.6240674680358519,0.4497943016013325,0.6956908505205706,
DDOST,1204.5,50.54,DDOST,True,4829.0,478.9113573407202,372447.4365650969,1.1725626313588768,False,225,3.4494677,1.4927845,37.67313019390581,1245.2578,7.1279006,0.5568181818181818,0.11371495651594918,0.06310497153808688,0.720696619845665,
HP1BP3,1313.2857142857142,41.17000000000001,HP1BP3,False,,187.45152354570638,93996.33722683902,0.9011111169899189,False,189,2.4078965,1.2260952,47.64542936288089,869.2506,6.768781,0.4460227272727273,0.36338552395981155,0.24226663767685683,0.8637230995427317,
EIF4G3,2633.722222222222,39.36000000000001,EIF4G3,True,2827.0,89.03324099722991,62173.86000307787,1.3264720969208659,False,175,1.4471564,0.8949267,51.52354570637119,522.42346,6.2603908,0.3181818181818182,0.7710994389744419,0.4852522387948268,0.9835716086048942,
USP48,1672.8666666666666,41.84000000000002,USP48,False,,89.65927977839335,46319.64192059094,0.9808338683410502,False,94,1.1313074,0.75673556,73.9612188365651,408.40195,6.0146976,0.21875,0.1852544182434386,0.233550929163591,0.18344463732001778,
LINC00339,810.6,46.95,LINC00339,False,,15.329639889196676,4892.377146814405,0.7557763496039407,False,47,0.46143234,0.379417,86.98060941828255,166.57707,5.1214433,0.09375,0.19479183031525923,0.21676271882075782,0.4086964590356125,
CDC42,1395.5,41.82,CDC42,False,,405.14958448753464,146375.64422899354,0.569970946218257,False,327,4.6107616,1.7246865,9.418282548476453,1664.485,7.4178715,0.8607954545454546,0.021642213117581934,0.030545038728468435,0.9514427975545656,
ZBTB40,5994.25,42.7,ZBTB40,True,3006.0,24.695290858725762,15061.540227762389,1.309683269821196,False,32,0.25651217,0.22833976,91.13573407202216,92.60089,4.53904,0.05965909090909091,0.5179176914821999,0.3703321251786836,0.5190629996351919,
LUZP1,5208.166666666667,43.28,LUZP1,False,,74.30193905817174,30573.611357340724,0.7926318700096147,False,78,0.74849033,0.5587528,78.39335180055403,270.20502,5.602875,0.17897727272727273,0.81358583941213,0.6871972844358835,0.8559897394805471,
HNRNPR,2024.6153846153845,38.85000000000001,HNRNPR,True,3978.0,336.1218836565097,250976.08510310866,1.2296208444570054,False,203,2.6956728,1.3071626,43.767313019390585,973.1379,6.8815527,0.4971590909090909,0.0013017054002637954,0.00850004375933383,0.14572865700845003,
ID3,922.0,57.27,ID3,True,1116.0,61.7590027700831,50198.37231455832,1.5912313546701697,False,43,0.68791854,0.52349615,88.08864265927978,248.3386,5.5188117,0.11079545454545454,6.7641270161834895e-21,6.749393414845587e-18,3.3162836661989254e-15,
RPL11,721.0,46.18,RPL11,False,,369.57340720221606,129435.25084641429,0.5648871947294288,False,288,4.5950885,1.7218891,20.22160664819944,1658.8269,7.414469,0.7755681818181818,0.0010092846682426336,0.3252086895667376,0.5037864493236205,Ribosomal Processes
TCEB3,2775.3333333333335,45.70000000000001,TCEB3,True,2456.0,85.73961218836565,61581.998676515854,1.368036229701382,False,74,0.7640245,0.56759787,79.50138504155125,275.81284,5.6233416,0.16193181818181818,0.18244441152841515,0.28465417793604203,0.2348716369574726,
PITHD1,1216.3333333333333,44.59,PITHD1,True,3059.0,98.3213296398892,68038.25201600492,1.3052974336404592,False,86,1.1272615,0.7548355,76.17728531855957,406.9414,6.0111237,0.19886363636363635,0.4344875925945327,0.534912650587872,0.5773076414152742,
LYPLA2,976.9090909090909,62.38999999999999,LYPLA2,True,5070.0,57.335180055401665,33675.06234225916,1.1577707359597282,False,55,0.7371961,0.5522724,84.7645429362881,266.12778,5.587727,0.13636363636363635,0.511683911518197,0.6017379129082094,0.7791045157758449,
GALE,1008.2,60.059999999999974,GALE,True,978.0,31.116343490304708,24146.753093259467,1.621725659869265,False,24,0.33226252,0.28687865,93.35180055401662,119.94677,4.7953506,0.05397727272727273,0.13485031088506247,0.16804907738895042,0.22404755783920569,
HMGCL,1366.2,46.84000000000001,HMGCL,True,2556.0,92.83379501385042,66473.40563250231,1.35612207934129,False,70,0.90039694,0.6420628,80.60941828254848,325.0433,5.78703,0.15625,0.8431814890619413,0.649431454088251,0.8485044897129623,
PNRC2,945.25,43.71,PNRC2,False,,176.792243767313,67865.1983841182,0.6939946933281493,False,185,2.6158252,1.28532,48.75346260387812,944.31287,6.851516,0.4772727272727273,0.25017174648638474,0.42628556304582205,0.6426494625911247,
SRSF10,1562.375,39.019999999999996,SRSF10,True,5737.0,266.33240997229916,174285.10030778704,1.1241018775515654,False,203,2.6212282,1.2868133,43.767313019390585,946.26337,6.853577,0.48295454545454547,0.03458828494875734,0.04541713721566282,0.36735751953614343,
